19,0,1,0,0,0.015358362,0,0
19,1,1,0,0,0.015870307,0,0
19,2,1,0,0,0.016382253,0,0
19,3,1,0,0,0.016894198,0,0
19,4,1,0,0,0.017406143,0,0
19,5,1,0,0,0.017918089,0,0
19,6,1,0,0,0.018430034,0,0
19,7,1,0,0,0.01894198,0,0
19,8,1,0,0,0.019453925,0,0.048330859
19,9,1,0,0,0.01996587,0,0.017261021
19,10,1,0,0,0.020477816,0,0.00151897
19,11,1,0,0,0.020989761,0,0
19,12,1,0,0,0.021501706,0,0.017261021
19,13,1,0,0,0.022013652,0,0.003452204
19,14,1,0,0,0.022525597,0,0
19,15,1,0,0,0.023037543,0,0
19,16,1,0,0,0.023549488,0,0
19,17,1,0,0,0.024061433,0,0
19,18,1,0,0,0.024573379,0,0
19,19,1,0,0,0.025085324,0,0
19,20,1,0,0,0.02559727,0,0
19,21,1,0,0,0.026109215,0,0
19,22,1,0,0,0.02662116,0,0
19,23,1,0,0,0.027133106,0,0
19,24,1,0,0,0.027645051,0,0
19,25,1,0,0,0.028156997,0,0
19,26,1,0,0,0.028668942,0,0
19,27,1,0,0,0.029180887,0,0.002071323
19,28,1,0,0,0.029692833,0,0.000414265
19,29,1,0,0,0.030204778,0,0
19,30,1,0,0,0.030716724,0,0
19,31,1,0,0,0.03185438,0,0
19,32,1,0,0,0.032992037,0,0
19,33,1,0,0,0.034129693,0,0.01657058
19,34,1,0,0,0.035267349,0,0.003314116
19,35,1,0,0,0.036405006,0,0
19,36,1,0,0,0.037542662,0,0.00034522
19,37,1,0,0,0.038680318,0,0.002830807
19,38,1,0,0,0.039817975,0,0.019613048
19,39,1,0,0,0.040955631,0,0.004253116
19,40,1,0,0,0.042093288,0,0.009134532
19,41,1,0,0,0.043230944,0,0.013553354
19,42,1,0,0,0.044368601,0,0.012055097
19,43,1,0,0,0.045506257,0,0.015659198
19,44,1,0,0,0.046643914,0,0.014202368
19,45,1,0,0,0.04778157,0,0.027541685
19,46,1,0,0,0.048919226,0,0.021521041
19,47,1,0,0,0.050056883,0,0.019132116
19,48,1,0,0,0.051194539,0,0.021762695
19,49,1,0,0,0.052332196,0,0.024738496
19,50,1,0,0,0.053469852,0,0.033051403
19,51,1,0,0,0.054607509,0,0.022618842
19,52,1,0,0,0.055745165,0,0.028342597
19,53,1,0,0,0.056882822,0,0.030579625
19,54,1,0,0,0.058020478,0,0.031986653
19,55,1,0,0,0.059158134,0,0.043580626
19,56,1,0,0,0.060295791,0,0.034466807
19,57,1,0,0,0.061433447,0,0.044077744
19,58,1,0,0,0.062571103,0,0.036620982
19,59,1,0,0,0.06370876,0,0.040597922
19,60,1,0,0,0.064846416,0,0.044574861
19,61,1,0,0,0.065984073,0,0.046811889
19,62,1,0,0,0.067121729,0,0.044574861
19,63,1,0,0,0.068259386,0,0.066779439
19,64,1,0,0,0.069397042,0,0.051285946
19,65,1,0,0,0.070534699,0,0.04598336
19,66,1,0,0,0.071672355,0,0.041012186
19,67,1,0,0,0.072810011,0,0.049380329
19,68,1,0,0,0.073947668,0,0.059074119
19,69,1,0,0,0.075085324,0,0.059902648
19,70,1,0,0,0.076222981,0,0.057698217
19,71,1,0,0,0.077360637,0,0.057168502
19,72,1,0,0,0.078498294,0,0.063009632
19,73,1,0,0,0.07963595,0,0.054241033
19,74,1,0,0,0.080773606,0,0.054938378
19,75,1,0,0,0.081911263,0,0.055601201
19,76,1,0,0,0.083048919,0,0.043180171
19,77,1,0,0,0.084186576,0,0.047882073
19,78,1,0,0,0.085324232,0,0.054020092
19,79,1,0,0,0.086461888,0,0.056395208
19,80,1,0,0,0.087599545,0,0.054482687
19,81,1,0,0,0.088737201,0,0.052880864
19,82,1,0,0,0.089874858,0,0.050989057
19,83,1,0,0,0.091012514,0,0.04242759
