day,time,place1,place2,place3,sun_intensity,sun_time,elec_intensity
0,65,0,1,0,0.0941666666666666,0.0,0.0
0,66,0,1,0,0.096,0.0,0.0
0,67,0,1,0,0.0978333333333333,0.0,0.0
0,68,0,1,0,0.0996666666666666,0.0,0.0
0,69,0,1,0,0.1015,0.0,0.0
0,70,0,1,0,0.1033333333333333,0.0,0.0
0,71,0,1,0,0.1051666666666666,0.0,0.0
0,72,0,1,0,0.107,0.0,0.0
0,73,0,1,0,0.1088333333333333,0.0,0.0
0,74,0,1,0,0.1106666666666666,0.0,0.0
0,75,0,1,0,0.1125,0.0,0.0
0,76,0,1,0,0.1143333333333333,0.0,0.0030545454545454548
0,77,0,1,0,0.1161666666666666,0.0,0.001309090909090909
0,78,0,1,0,0.118,0.0,0.0
0,79,0,1,0,0.1198333333333333,0.0,0.0
0,80,0,1,0,0.1216666666666666,0.0,0.0
0,81,0,1,0,0.1235,0.0,0.0
0,82,0,1,0,0.1253333333333333,0.0,0.0
0,83,0,1,0,0.1271666666666666,0.0,0.0
0,84,0,1,0,0.129,0.0,0.0
0,85,0,1,0,0.1308333333333333,0.0,0.0
0,86,0,1,0,0.1326666666666666,0.0,0.0
0,87,0,1,0,0.1345,0.0,0.0
0,88,0,1,0,0.1363333333333333,0.0,0.0
0,89,0,1,0,0.1381666666666667,0.0,0.0
0,90,0,1,0,0.14,0.0,0.0
0,91,0,1,0,0.1396666666666667,0.0,0.0
0,92,0,1,0,0.1393333333333333,0.0,0.01564828614008942
0,93,0,1,0,0.1389999999999999,0.0,0.026703030303030305
0,94,0,1,0,0.1386666666666666,0.0,0.033142424242424244
0,95,0,1,0,0.1383333333333333,0.0,0.04185757575757576
0,96,0,1,0,0.138,0.0,0.04118181818181818
0,97,0,1,0,0.1376666666666667,0.0,0.02963939393939394
0,98,0,1,0,0.1373333333333333,0.0,0.007945454545454545
0,99,0,1,0,0.137,0.0,0.0
0,100,0,1,0,0.1366666666666667,0.0,0.0
0,101,0,1,0,0.1363333333333333,0.0,0.0
0,102,0,1,0,0.136,0.0,0.0
0,103,0,1,0,0.1356666666666666,0.0,0.0041
0,104,0,1,0,0.1353333333333333,0.0,0.019045454545454546
0,105,0,1,0,0.135,0.0,0.023103030303030302
0,106,0,1,0,0.1346666666666666,0.0,0.007024242424242424
0,107,0,1,0,0.1343333333333333,0.0,0.0
0,108,0,1,0,0.134,0.0,0.0
0,109,0,1,0,0.1336666666666666,0.0,0.0
0,110,0,1,0,0.1333333333333333,0.0,0.0
0,111,0,1,0,0.133,0.0,0.014181818181818183
0,112,0,1,0,0.1326666666666666,0.0,0.007090909090909091
0,113,0,1,0,0.1323333333333333,0.0,0.0
0,114,0,1,0,0.132,0.0,0.0
0,115,0,1,0,0.1316666666666666,0.0,0.0
0,116,0,1,0,0.1313333333333333,0.0,0.0
0,117,0,1,0,0.1309999999999999,0.0,0.0
0,118,0,1,0,0.1306666666666666,0.0,0.0
0,119,0,1,0,0.1303333333333333,0.0,0.0
0,120,0,1,0,0.13,0.0,0.0
0,121,0,1,0,0.1296666666666666,0.0,0.0
0,122,0,1,0,0.1293333333333333,0.0,0.0
0,123,0,1,0,0.129,0.0,0.0
0,124,0,1,0,0.1286666666666666,0.0,0.0
0,125,0,1,0,0.1283333333333333,0.0,0.0
0,126,0,1,0,0.128,0.0,0.0
0,127,0,1,0,0.1276666666666666,0.0,0.0
0,128,0,1,0,0.1273333333333333,0.0,0.0
0,129,0,1,0,0.127,0.0,0.0
0,130,0,1,0,0.1266666666666666,0.0,0.0
0,131,0,1,0,0.1263333333333333,0.0,0.0
0,132,0,1,0,0.126,0.0,0.017845454545454546
0,133,0,1,0,0.1256666666666666,0.0,0.03088181818181818
0,134,0,1,0,0.1253333333333333,0.0,0.03568181818181818
0,135,0,1,0,0.125,0.0,0.03913409090909091
0,136,0,1,0,0.1246666666666666,0.0,0.04117727272727273
0,137,0,1,0,0.1243333333333333,0.0,0.044936363636363635
0,138,0,1,0,0.1239999999999999,0.0,0.05210909090909091
0,139,0,1,0,0.1236666666666666,0.0,0.0516
0,140,0,1,0,0.1233333333333333,0.0,0.03977272727272727
0,141,0,1,0,0.123,0.0,0.03341818181818182
0,142,0,1,0,0.1226666666666666,0.0,0.04453353204172877
0,143,0,1,0,0.1223333333333333,0.0,0.05984242424242424
0,144,0,1,0,0.1219999999999999,0.0,0.05661818181818182
0,145,0,1,0,0.1216666666666666,0.0,0.04318181818181818
0,146,0,1,0,0.1213333333333333,0.0,0.03058181818181818
0,147,0,1,0,0.121,0.0,0.023763636363636362
0,148,0,1,0,0.1206666666666666,0.0,0.0082
0,149,0,1,0,0.1203333333333333,0.0,0.0
0,150,0,1,0,0.1199999999999999,0.0,0.0
0,151,0,1,0,0.1206666666666666,0.0,0.0
0,152,0,1,0,0.1213333333333333,0.0,0.0
0,153,0,1,0,0.122,0.0,0.10616969696969696
0,154,0,1,0,0.1226666666666666,0.0,0.1740848484848485
0,155,0,1,0,0.1233333333333333,0.0,0.17816363636363636
0,156,0,1,0,0.1239999999999999,0.0,0.17824653312788905
0,157,0,1,0,0.1246666666666666,0.0,0.1446181818181818
0,158,0,1,0,0.1253333333333333,0.0,0.10208181818181819
0,159,0,1,0,0.126,0.0,0.06810134128166916
0,160,0,1,0,0.1266666666666666,0.0,0.050951515151515143
0,161,0,1,0,0.1273333333333333,0.0,0.04229090909090909
0,162,0,1,0,0.128,0.0,0.03943636363636364
0,163,0,1,0,0.1286666666666666,0.0,0.04147878787878788
0,164,0,1,0,0.1293333333333333,0.0,0.04461818181818182
0,165,0,1,0,0.1299999999999999,0.0,0.047545454545454544
0,166,0,1,0,0.1306666666666666,0.0,0.04961818181818181
0,167,0,1,0,0.1313333333333333,0.0,0.05511515151515151
0,168,0,1,0,0.132,0.0,0.05633939393939394
0,169,0,1,0,0.1326666666666666,0.0,0.054121212121212126
0,170,0,1,0,0.1333333333333333,0.0,0.05437575757575758
0,171,0,1,0,0.1339999999999999,0.0,0.0564060606060606
0,172,0,1,0,0.1346666666666666,0.0,0.05784848484848485
0,173,0,1,0,0.1353333333333333,0.0,0.05276969696969696
0,174,0,1,0,0.136,0.0,0.044224242424242416
0,175,0,1,0,0.1366666666666666,0.0,0.03752121212121212
0,176,0,1,0,0.1373333333333333,0.0,0.03262295081967213
0,177,0,1,0,0.138,0.0,0.03090909090909091
0,178,0,1,0,0.1386666666666666,0.0,0.02978787878787879
0,179,0,1,0,0.1393333333333333,0.0,0.027745454545454545
0,180,0,1,0,0.1399999999999999,0.0,0.028478787878787878
0,181,0,1,0,0.1406666666666666,0.0,0.030351515151515154
0,182,0,1,0,0.1413333333333333,0.0,0.03247878787878788
0,183,0,1,0,0.142,0.0,0.037154545454545454
0,184,0,1,0,0.1426666666666666,0.0,0.041921212121212116
0,185,0,1,0,0.1433333333333333,0.0,0.04524848484848485
0,186,0,1,0,0.144,0.0,0.04277575757575758
0,187,0,1,0,0.1446666666666666,0.0,0.03482727272727273
0,188,0,1,0,0.1453333333333333,0.0,0.03026363636363636
0,189,0,1,0,0.146,0.0,0.033560606060606055
0,190,0,1,0,0.1466666666666666,0.0,0.04115757575757576
0,191,0,1,0,0.1473333333333333,0.0,0.045821212121212124
0,192,0,1,0,0.148,0.0,0.04706363636363637
0,193,0,1,0,0.1486666666666666,0.0,0.05036065573770492
0,194,0,1,0,0.1493333333333333,0.0,0.05847272727272727
0,195,0,1,0,0.15,0.0,0.05730909090909091
0,196,0,1,0,0.1506666666666666,0.0,0.04676363636363636
0,197,0,1,0,0.1513333333333333,0.0,0.03770909090909091
0,198,0,1,0,0.152,0.0,0.04094545454545454
0,199,0,1,0,0.1526666666666666,0.0,0.047636363636363636
0,200,0,1,0,0.1533333333333333,0.0,0.04709090909090909
0,201,0,1,0,0.154,0.0,0.04407272727272727
0,202,0,1,0,0.1546666666666666,0.0,0.04414545454545455
0,203,0,1,0,0.1553333333333333,0.0,0.04941818181818182
0,204,0,1,0,0.156,0.0,0.055381818181818185
0,205,0,1,0,0.1566666666666666,0.0,0.05956363636363637
0,206,0,1,0,0.1573333333333333,0.0,0.06763636363636363
0,207,0,1,0,0.158,0.0,0.07494545454545454
0,208,0,1,0,0.1586666666666666,0.0,0.08061818181818181
0,209,0,1,0,0.1593333333333333,0.0,0.07970909090909091
0,210,0,1,0,0.16,0.0,0.06597317436661698
0,211,0,1,0,0.165,0.0,0.0578939393939394
0,212,0,1,0,0.1699999999999999,0.0,0.057712121212121215
0,213,0,1,0,0.175,0.0,0.057530303030303036
0,214,0,1,0,0.18,0.0,0.05734848484848485
0,215,0,1,0,0.185,0.0,0.05716666666666667
0,216,0,1,0,0.19,0.0,0.06801515151515151
0,217,0,1,0,0.195,0.0,0.08334848484848485
0,218,0,1,0,0.2,0.0,0.10506060606060606
0,219,0,1,0,0.205,0.0,0.12765151515151515
0,220,0,1,0,0.21,0.0,0.1359848484848485
0,221,0,1,0,0.215,0.0,0.13403030303030303
0,222,0,1,0,0.22,0.0,0.12928787878787878
0,223,0,1,0,0.225,0.0,0.11998484848484847
0,224,0,1,0,0.23,0.0,0.12212121212121212
0,225,0,1,0,0.235,0.0,0.1328939393939394
0,226,0,1,0,0.24,0.0,0.12693939393939394
0,227,0,1,0,0.245,0.0,0.10624242424242425
0,228,0,1,0,0.25,0.0,0.09383308494783905
0,229,0,1,0,0.255,0.0,0.11273333333333332
0,230,0,1,0,0.26,0.0,0.14315151515151517
0,231,0,1,0,0.265,0.0,0.15758181818181818
0,232,0,1,0,0.2700000000000001,0.0,0.16193333333333335
0,233,0,1,0,0.275,0.0,0.15317575757575758
0,234,0,1,0,0.28,0.0,0.1302060606060606
0,235,0,1,0,0.285,0.0,0.11514545454545454
0,236,0,1,0,0.29,0.0,0.12202424242424242
0,237,0,1,0,0.295,0.0,0.14215151515151517
0,238,0,1,0,0.3,0.0,0.16426060606060602
0,239,0,1,0,0.305,0.0,0.18445454545454545
0,240,0,1,0,0.31,0.0,0.22363636363636363
0,241,0,1,0,0.315,0.0,0.4048060606060606
0,242,0,1,0,0.32,0.0,0.3621757575757576
0,243,0,1,0,0.325,0.0,0.2249878787878788
0,244,0,1,0,0.33,0.0,0.22346050670640835
0,245,0,1,0,0.335,0.0,0.2390181818181818
0,246,0,1,0,0.34,0.0,0.27454545454545454
0,247,0,1,0,0.345,0.0,0.37785454545454544
0,248,0,1,0,0.35,0.0,0.34843636363636366
0,249,0,1,0,0.355,0.0,0.30054545454545456
0,250,0,1,0,0.36,0.0,0.3333909090909091
0,251,0,1,0,0.365,0.0,0.4768818181818182
0,252,0,1,0,0.37,0.0,0.4311272727272727
0,253,0,1,0,0.375,0.0,0.3265818181818182
0,254,0,1,0,0.38,0.0,0.4829454545454545
0,255,0,1,0,0.3849999999999999,0.0,0.42104545454545456
0,256,0,1,0,0.3899999999999999,0.0,0.3029909090909091
0,257,0,1,0,0.3950000000000001,0.0,0.36174545454545454
0,258,0,1,0,0.4,0.0,0.3124181818181818
0,259,0,1,0,0.4050000000000001,0.0,0.24171818181818183
0,260,0,1,0,0.41,0.0,0.24326363636363638
0,261,0,1,0,0.415,0.0,0.23192846497764533
0,262,0,1,0,0.42,0.0,0.25255757575757576
0,263,0,1,0,0.425,0.0,0.5155030303030304
0,264,0,1,0,0.43,0.0,0.5624363636363636
0,265,0,1,0,0.435,0.0,0.5823999999999999
0,266,0,1,0,0.44,0.0,0.6207757575757576
0,267,0,1,0,0.445,0.0,0.38372121212121213
0,268,0,1,0,0.45,0.0,0.24740606060606057
0,269,0,1,0,0.455,0.0,0.31903030303030305
0,270,0,1,0,0.46,0.0,0.3769090909090909
0,271,0,1,0,0.4666666666666667,0.0016666666666666,0.48806060606060603
0,272,0,1,0,0.4733333333333333,0.0033333333333333,0.661139393939394
0,273,0,1,0,0.4800000000000001,0.005,0.6428
0,274,0,1,0,0.4866666666666667,0.0066666666666666,0.4170181818181818
0,275,0,1,0,0.4933333333333333,0.0083333333333333,0.3227757575757576
0,276,0,1,0,0.5,0.01,0.49136969696969696
0,277,0,1,0,0.5066666666666667,0.0116666666666666,0.6633090909090908
0,278,0,1,0,0.5133333333333333,0.0133333333333333,0.7248047690014903
0,279,0,1,0,0.52,0.015,0.6789151515151515
0,280,0,1,0,0.5266666666666667,0.0166666666666666,0.45473636363636366
0,281,0,1,0,0.5333333333333333,0.0183333333333333,0.31146666666666667
0,282,0,1,0,0.5400000000000001,0.02,0.29175151515151515
0,283,0,1,0,0.5466666666666666,0.0216666666666666,0.31623636363636365
0,284,0,1,0,0.5533333333333333,0.0233333333333333,0.5023424242424243
0,285,0,1,0,0.56,0.025,0.48435151515151514
0,286,0,1,0,0.5666666666666667,0.0266666666666666,0.2860484848484849
0,287,0,1,0,0.5733333333333334,0.0283333333333333,0.21694848484848486
0,288,0,1,0,0.58,0.03,0.21516060606060608
0,289,0,1,0,0.5866666666666667,0.0316666666666666,0.23203030303030303
0,290,0,1,0,0.5933333333333334,0.0333333333333333,0.26346363636363634
0,291,0,1,0,0.6,0.035,0.3022848484848485
0,292,0,1,0,0.6066666666666667,0.0366666666666666,0.31235454545454544
0,293,0,1,0,0.6133333333333333,0.0383333333333333,0.3714424242424242
0,294,0,1,0,0.62,0.04,0.5537436661698957
0,295,0,1,0,0.6266666666666667,0.0416666666666666,0.49618181818181817
0,296,0,1,0,0.6333333333333333,0.0433333333333333,0.35145454545454546
0,297,0,1,0,0.64,0.045,0.37463636363636366
0,298,0,1,0,0.6466666666666666,0.0466666666666666,0.5116363636363637
0,299,0,1,0,0.6533333333333334,0.0483333333333333,0.6725454545454546
0,300,0,1,0,0.66,0.05,0.5464545454545454
0,301,0,1,0,0.6666666666666666,0.0516666666666666,0.4913636363636364
0,302,0,1,0,0.6733333333333333,0.0533333333333333,0.6338181818181818
0,303,0,1,0,0.6799999999999999,0.055,0.7322727272727273
0,304,0,1,0,0.6866666666666668,0.0566666666666666,0.7199090909090909
0,305,0,1,0,0.6933333333333332,0.0583333333333333,0.6024545454545455
0,306,0,1,0,0.7,0.06,0.46536363636363637
0,307,0,1,0,0.7066666666666667,0.0616666666666666,0.42363636363636364
0,308,0,1,0,0.7133333333333333,0.0633333333333333,0.5468181818181819
0,309,0,1,0,0.7200000000000001,0.065,0.48245454545454547
0,310,0,1,0,0.7266666666666667,0.0666666666666666,0.335
0,311,0,1,0,0.7333333333333333,0.0683333333333333,0.3917585692995529
0,312,0,1,0,0.74,0.07,0.6032212121212122
0,313,0,1,0,0.7466666666666666,0.0716666666666666,0.7558878787878788
0,314,0,1,0,0.7533333333333333,0.0733333333333333,0.5839151515151515
0,315,0,1,0,0.76,0.075,0.4324818181818182
0,316,0,1,0,0.7666666666666667,0.0766666666666666,0.6178878787878788
0,317,0,1,0,0.7733333333333334,0.0783333333333333,0.5340424242424242
0,318,0,1,0,0.78,0.08,0.34230303030303033
0,319,0,1,0,0.7866666666666667,0.0816666666666666,0.5857030303030303
0,320,0,1,0,0.7933333333333333,0.0833333333333333,0.6626272727272727
0,321,0,1,0,0.8,0.085,0.48916666666666664
0,322,0,1,0,0.8066666666666666,0.0866666666666666,0.3424090909090909
0,323,0,1,0,0.8133333333333332,0.0883333333333333,0.47243939393939394
0,324,0,1,0,0.82,0.09,0.5009272727272727
0,325,0,1,0,0.8266666666666665,0.0916666666666666,0.3061151515151515
0,326,0,1,0,0.8333333333333334,0.0933333333333333,0.25462727272727276
0,327,0,1,0,0.84,0.095,0.2173878787878788
0,328,0,1,0,0.8466666666666668,0.0966666666666666,0.25601788375558865
0,329,0,1,0,0.8533333333333334,0.0983333333333333,0.3124848484848485
0,330,0,1,0,0.86,0.1,0.3932727272727273
0,331,0,1,0,0.8688333333333333,0.105,0.5009454545454545
0,332,0,1,0,0.8776666666666667,0.11,0.5325333333333333
0,333,0,1,0,0.8865,0.115,0.39135757575757574
0,334,0,1,0,0.8953333333333333,0.12,0.26854545454545453
0,335,0,1,0,0.9041666666666668,0.125,0.29458181818181817
0,336,0,1,0,0.913,0.13,0.2445824345146379
0,337,0,1,0,0.9218333333333332,0.135,0.17946969696969697
0,338,0,1,0,0.9306666666666666,0.14,0.16394242424242422
0,339,0,1,0,0.9395,0.145,0.21466969696969698
0,340,0,1,0,0.9483333333333334,0.15,0.37738787878787877
0,341,0,1,0,0.9571666666666666,0.155,0.3747757575757576
0,342,0,1,0,0.966,0.16,0.21438484848484846
0,343,0,1,0,0.9748333333333332,0.165,0.17682727272727272
0,344,0,1,0,0.9836666666666666,0.17,0.18331212121212123
0,345,0,1,0,0.9925,0.175,0.2358909090909091
0,346,0,1,0,1.0013333333333334,0.18,0.278140089418778
0,347,0,1,0,1.0101666666666669,0.185,0.27644848484848483
0,348,0,1,0,1.019,0.19,0.34710303030303025
0,349,0,1,0,1.0278333333333332,0.195,0.363139393939394
0,350,0,1,0,1.0366666666666666,0.2,0.3011515151515151
0,351,0,1,0,1.0455,0.205,0.3431636363636364
0,352,0,1,0,1.0543333333333331,0.21,0.42916363636363636
0,353,0,1,0,1.0631666666666666,0.215,0.6150909090909091
0,354,0,1,0,1.0719999999999998,0.22,0.6333575757575758
0,355,0,1,0,1.080833333333333,0.225,0.5828484848484848
0,356,0,1,0,1.0896666666666666,0.23,0.49157575757575755
0,357,0,1,0,1.0985,0.235,0.23155151515151515
0,358,0,1,0,1.1073333333333333,0.24,0.23443636363636366
0,359,0,1,0,1.1161666666666668,0.245,0.2784606060606061
0,360,0,1,0,1.125,0.25,0.318
0,361,0,1,0,1.1338333333333332,0.255,0.5415757575757576
0,362,0,1,0,1.1426666666666667,0.26,0.56350521609538
0,363,0,1,0,1.1515,0.265,0.32430909090909094
0,364,0,1,0,1.1603333333333334,0.2700000000000001,0.3114272727272727
0,365,0,1,0,1.169166666666667,0.275,0.3724818181818182
0,366,0,1,0,1.1780000000000002,0.28,0.48913636363636365
0,367,0,1,0,1.1868333333333334,0.285,0.4057545454545455
0,368,0,1,0,1.1956666666666669,0.29,0.2772545454545455
0,369,0,1,0,1.2045,0.295,0.26023636363636365
0,370,0,1,0,1.2133333333333334,0.3,0.33375454545454547
0,371,0,1,0,1.2221666666666666,0.305,0.40382727272727276
0,372,0,1,0,1.231,0.31,0.3655818181818182
0,373,0,1,0,1.2398333333333331,0.315,0.3910272727272727
0,374,0,1,0,1.2486666666666666,0.32,0.42986363636363634
0,375,0,1,0,1.2575,0.325,0.4159818181818182
0,376,0,1,0,1.266333333333333,0.33,0.39123636363636366
0,377,0,1,0,1.2751666666666666,0.335,0.2889818181818182
0,378,0,1,0,1.2839999999999998,0.34,0.22152727272727274
0,379,0,1,0,1.2928333333333333,0.345,0.2293383010432191
0,380,0,1,0,1.3016666666666663,0.35,0.2776060606060606
0,381,0,1,0,1.3105,0.355,0.3064545454545455
0,382,0,1,0,1.3193333333333332,0.36,0.27537575757575755
0,383,0,1,0,1.3281666666666667,0.365,0.32550303030303035
0,384,0,1,0,1.3369999999999995,0.37,0.4266909090909091
0,385,0,1,0,1.345833333333333,0.375,0.5652060606060606
0,386,0,1,0,1.3546666666666665,0.38,0.6695939393939394
0,387,0,1,0,1.3634999999999995,0.385,0.5330848484848485
0,388,0,1,0,1.3723333333333332,0.39,0.38924848484848484
0,389,0,1,0,1.3811666666666664,0.3950000000000001,0.3968121212121212
0,390,0,1,0,1.39,0.4,0.3919454545454545
0,391,0,1,0,1.3783333333333332,0.3950000000000001,0.4449636363636364
0,392,0,1,0,1.3666666666666665,0.39,0.589030303030303
0,393,0,1,0,1.3549999999999998,0.385,0.6679878787878787
0,394,0,1,0,1.3433333333333333,0.38,0.7488484848484849
0,395,0,1,0,1.3316666666666666,0.375,0.5435333333333333
0,396,0,1,0,1.3199999999999998,0.37,0.2948554396423249
0,397,0,1,0,1.3083333333333331,0.365,0.28656060606060607
0,398,0,1,0,1.2966666666666666,0.36,0.4622272727272727
0,399,0,1,0,1.285,0.355,0.6952424242424242
0,400,0,1,0,1.2733333333333334,0.35,0.7426060606060606
0,401,0,1,0,1.2616666666666667,0.345,0.7927727272727273
0,402,0,1,0,1.25,0.34,0.6149393939393939
0,403,0,1,0,1.2383333333333333,0.335,0.3563636363636364
0,404,0,1,0,1.2266666666666666,0.33,0.349
0,405,0,1,0,1.215,0.325,0.563560606060606
0,406,0,1,0,1.2033333333333331,0.32,0.8377727272727272
0,407,0,1,0,1.1916666666666669,0.315,0.8314090909090909
0,408,0,1,0,1.18,0.31,0.8196969696969696
0,409,0,1,0,1.1683333333333332,0.305,0.8001818181818182
0,410,0,1,0,1.1566666666666665,0.3,0.7605037878787878
0,411,0,1,0,1.1449999999999998,0.295,0.6652765151515152
0,412,0,1,0,1.1333333333333333,0.29,0.5700492424242424
0,413,0,1,0,1.1216666666666666,0.285,0.47482196969696966
0,414,0,1,0,1.11,0.28,0.5329454545454545
0,415,0,1,0,1.0983333333333334,0.275,0.6572727272727272
0,416,0,1,0,1.0866666666666664,0.2700000000000001,0.48785454545454543
0,417,0,1,0,1.075,0.265,0.41821818181818177
0,418,0,1,0,1.0633333333333332,0.26,0.5345090909090909
0,419,0,1,0,1.0516666666666663,0.255,0.5245818181818181
0,420,0,1,0,1.0399999999999998,0.25,0.5264727272727272
0,421,0,1,0,1.028333333333333,0.245,0.5315272727272727
0,422,0,1,0,1.0166666666666666,0.24,0.5184363636363637
0,423,0,1,0,1.005,0.235,0.5143636363636364
0,424,0,1,0,0.9933333333333332,0.23,0.5342181818181818
0,425,0,1,0,0.9816666666666668,0.225,0.4843272727272728
0,426,0,1,0,0.97,0.22,0.3633090909090909
0,427,0,1,0,0.9583333333333334,0.215,0.3466909090909091
0,428,0,1,0,0.9466666666666668,0.21,0.32970909090909095
0,429,0,1,0,0.935,0.205,0.29694545454545457
0,430,0,1,0,0.9233333333333332,0.2,0.3367779433681073
0,431,0,1,0,0.9116666666666666,0.195,0.361560606060606
0,432,0,1,0,0.9,0.19,0.41242121212121213
0,433,0,1,0,0.8883333333333333,0.185,0.44461818181818186
0,434,0,1,0,0.8766666666666666,0.18,0.4700242424242424
0,435,0,1,0,0.8649999999999999,0.175,0.6093242424242424
0,436,0,1,0,0.8533333333333333,0.17,0.6324363636363637
0,437,0,1,0,0.8416666666666667,0.165,0.5464121212121212
0,438,0,1,0,0.83,0.16,0.36645151515151514
0,439,0,1,0,0.8183333333333332,0.155,0.31773636363636365
0,440,0,1,0,0.8066666666666666,0.15,0.300169696969697
0,441,0,1,0,0.7949999999999999,0.145,0.3550666666666666
0,442,0,1,0,0.7833333333333332,0.14,0.526069696969697
0,443,0,1,0,0.7716666666666666,0.135,0.658639393939394
0,444,0,1,0,0.7599999999999999,0.13,0.6127272727272727
0,445,0,1,0,0.7483333333333332,0.125,0.5628515151515152
0,446,0,1,0,0.7366666666666667,0.12,0.5382606060606061
0,447,0,1,0,0.725,0.115,0.5322950819672131
0,448,0,1,0,0.7133333333333333,0.11,0.510230303030303
0,449,0,1,0,0.7016666666666665,0.105,0.49351515151515146
0,450,0,1,0,0.69,0.1,0.49697575757575757
0,451,0,1,0,0.6823333333333331,0.0983333333333333,0.5139090909090909
0,452,0,1,0,0.6746666666666666,0.0966666666666666,0.4886909090909091
0,453,0,1,0,0.6669999999999999,0.095,0.43938181818181815
0,454,0,1,0,0.6593333333333333,0.0933333333333333,0.43244242424242424
0,455,0,1,0,0.6516666666666666,0.0916666666666666,0.38924242424242417
0,456,0,1,0,0.644,0.09,0.3767515151515151
0,457,0,1,0,0.6363333333333333,0.0883333333333333,0.4370181818181818
0,458,0,1,0,0.6286666666666666,0.0866666666666666,0.45966060606060605
0,459,0,1,0,0.621,0.085,0.4221212121212121
0,460,0,1,0,0.6133333333333333,0.0833333333333333,0.37163030303030303
0,461,0,1,0,0.6056666666666666,0.0816666666666666,0.3656
0,462,0,1,0,0.598,0.08,0.385339393939394
0,463,0,1,0,0.5903333333333334,0.0783333333333333,0.40135022354694483
0,464,0,1,0,0.5826666666666667,0.0766666666666666,0.3770181818181818
0,465,0,1,0,0.575,0.075,0.3478181818181818
0,466,0,1,0,0.5673333333333334,0.0733333333333333,0.31932727272727274
0,467,0,1,0,0.5596666666666666,0.0716666666666666,0.24886363636363637
0,468,0,1,0,0.5519999999999999,0.07,0.2636727272727273
0,469,0,1,0,0.5443333333333332,0.0683333333333333,0.2139909090909091
