1,0,1,0,0,0.058020478,0.25,0.000305605
1,1,1,0,0,0.059840728,0.258333333,0.001850381
1,2,1,0,0,0.061660978,0.266666667,0.001021852
1,3,1,0,0,0.063481229,0.275,0.004971174
1,4,1,0,0,0.065301479,0.283333333,0.004915939
1,5,1,0,0,0.067121729,0.291666667,0.004998792
1,6,1,0,0,0.06894198,0.3,0.007594849
1,7,1,0,0,0.07076223,0.308333333,0.006075879
1,8,1,0,0,0.07258248,0.316666667,0.007429144
1,9,1,0,0,0.07440273,0.325,0.005054027
1,10,1,0,0,0.076222981,0.333333333,0.008395761
1,11,1,0,0,0.078043231,0.341666667,0.008727172
1,12,1,0,0,0.079863481,0.35,0.006158732
1,13,1,0,0,0.081683731,0.358333333,0.006738703
1,14,1,0,0,0.083503982,0.366666667,0.011129906
1,15,1,0,0,0.085324232,0.375,0.001847212
1,16,1,0,0,0.087144482,0.383333333,0.012441744
1,17,1,0,0,0.088964733,0.391666667,0.001933234
1,18,1,0,0,0.090784983,0.4,0.017343874
1,19,1,0,0,0.092605233,0.408333333,0.024890393
1,20,1,0,0,0.094425484,0.416666667,0.037214762
1,21,1,0,0,0.096245734,0.425,0.034473711
1,22,1,0,0,0.098065984,0.433333333,0.039589878
1,23,1,0,0,0.099886234,0.441666667,0.024669451
1,24,1,0,0,0.101706485,0.45,0.01838644
1,25,1,0,0,0.103526735,0.458333333,0.028080229
1,26,1,0,0,0.105346985,0.466666667,0.02083259
1,27,1,0,0,0.107167235,0.475,0.019083785
1,28,1,0,0,0.108987486,0.483333333,0.026209135
1,29,1,0,0,0.110807736,0.491666667,0.046673801
1,30,1,0,0,0.112627986,0.5,0
1,31,1,0,0,0.116837315,0.508333333,0
1,32,1,0,0,0.121046644,0.516666667,0.003866469
1,33,1,0,0,0.125255973,0.525,0.036620982
1,34,1,0,0,0.129465301,0.533333333,0.064079815
1,35,1,0,0,0.13367463,0.541666667,0.070563055
1,36,1,0,0,0.137883959,0.55,0.055200746
1,37,1,0,0,0.142093288,0.558333333,0.051741637
1,38,1,0,0,0.146302617,0.566666667,0.06595091
1,39,1,0,0,0.150511945,0.575,0.058425104
1,40,1,0,0,0.154721274,0.583333333,0.067891048
1,41,1,0,0,0.158930603,0.591666667,0.068056754
1,42,1,0,0,0.163139932,0.6,0.071985363
1,43,1,0,0,0.16734926,0.608333333,0.072848414
1,44,1,0,0,0.171558589,0.616666667,0.083715953
1,45,1,0,0,0.175767918,0.625,0.072713608
1,46,1,0,0,0.179977247,0.633333333,0.059861221
1,47,1,0,0,0.184186576,0.641666667,0.075023302
1,48,1,0,0,0.188395904,0.65,0.093416647
1,49,1,0,0,0.192605233,0.658333333,0.087161252
1,50,1,0,0,0.196814562,0.666666667,0.08123727
1,51,1,0,0,0.201023891,0.675,0.081154417
1,52,1,0,0,0.205233219,0.683333333,0.078917389
1,53,1,0,0,0.209442548,0.691666667,0.091635309
1,54,1,0,0,0.213651877,0.7,0.05683709
1,55,1,0,0,0.217861206,0.708333333,0.069057893
1,56,1,0,0,0.222070535,0.716666667,0.046811889
1,57,1,0,0,0.226279863,0.725,0.121089516
1,58,1,0,0,0.230489192,0.733333333,0.086001312
1,59,1,0,0,0.234698521,0.741666667,0.095487969
1,60,1,0,0,0.23890785,0.75,0.093126661
1,61,1,0,0,0.243117178,0.758333333,0.088734099
1,62,1,0,0,0.247326508,0.766666667,0.088031208
1,63,1,0,0,0.251535836,0.775,0.073773604
1,64,1,0,0,0.255745165,0.783333333,0.09448683
1,65,1,0,0,0.259954494,0.791666667,0.116339283
1,66,1,0,0,0.264163823,0.8,0.100666275
